"","zip","year","total_est","total_large","construction_est","construction_large","manufacturing_est","manufacturing_large","wholesale_est","wholesale_large","retail_est","retail_large","logistics_est","logistics_large","professional_est","professional_large","education_est","education_large","health_care_est","health_care_large","services_est","services_large","government_est","government_large","entertainment_est","entertainment_large"
"4679",11426,2013,258,0,49,0,4,0,14,0,38,0,4,0,NA,NA,2,0,27,0,28,0,1,0,34,0
"4680",11426,2014,260,0,58,0,4,0,11,0,37,0,8,0,NA,NA,3,0,28,0,25,0,NA,NA,36,0
"4681",11426,2015,266,0,59,0,4,0,9,0,39,0,12,0,NA,NA,4,0,26,0,26,0,1,0,32,0
"4682",11426,2016,283,0,62,0,4,0,8,0,41,0,10,0,NA,NA,6,0,26,0,25,0,2,0,31,0
"4683",11427,2004,224,1,24,0,2,0,12,0,24,0,25,0,NA,NA,3,0,41,1,18,0,6,0,19,0
"4684",11427,2005,230,1,19,0,1,0,13,0,23,0,25,0,NA,NA,3,0,40,1,20,0,5,0,21,0
"4685",11427,2006,223,1,17,0,1,0,13,0,22,0,24,0,NA,NA,3,0,45,1,17,0,3,0,22,0
"4686",11427,2007,220,1,19,0,3,0,9,0,19,0,28,0,NA,NA,3,0,44,1,17,0,NA,NA,22,0
"4687",11427,2008,222,1,20,0,2,0,9,0,27,0,28,0,NA,NA,2,0,43,1,18,0,1,0,21,0
"4688",11427,2009,219,1,20,0,3,0,8,0,27,0,30,0,NA,NA,2,0,43,1,16,0,2,0,20,0
"4689",11427,2010,237,1,17,0,2,0,5,0,35,0,29,0,75,0,2,0,49,1,21,0,1,0,23,0
"4690",11427,2011,248,1,19,0,1,0,7,0,34,0,26,0,88,0,2,0,50,1,21,0,NA,NA,26,0
"4691",11427,2012,245,1,20,0,2,0,7,0,37,0,27,0,85,0,2,0,50,1,20,0,NA,NA,22,0
"4692",11427,2013,259,1,27,0,1,0,9,0,38,0,29,0,81,0,2,0,49,1,25,0,NA,NA,24,0
"4693",11427,2014,276,1,30,0,1,0,14,0,37,0,28,0,91,0,3,0,51,1,23,0,NA,NA,26,0
"4694",11427,2015,252,1,32,0,NA,NA,13,0,38,0,8,0,89,0,3,0,50,1,22,0,NA,NA,25,0
"4695",11427,2016,253,1,33,0,2,0,9,0,36,0,8,0,92,0,4,0,49,1,21,0,NA,NA,28,0
"4696",11428,2004,261,0,24,0,6,0,7,0,45,0,2,0,NA,NA,8,0,39,0,43,0,3,0,22,0
"4697",11428,2005,270,0,28,0,7,0,5,0,42,0,4,0,NA,NA,8,0,41,0,38,0,2,0,25,0
"4698",11428,2006,268,0,31,0,6,0,4,0,41,0,6,0,NA,NA,8,0,40,0,33,0,1,0,24,0
"4699",11428,2007,295,0,36,0,7,0,3,0,43,0,8,0,NA,NA,9,0,43,0,40,0,NA,NA,20,0
"4700",11428,2008,289,0,34,0,6,0,6,0,44,0,7,0,NA,NA,7,0,45,0,39,0,NA,NA,18,0
"4701",11428,2009,295,0,33,0,4,0,7,0,45,0,6,0,NA,NA,6,0,43,0,39,0,1,0,28,0
"4702",11428,2010,310,0,32,0,5,0,9,0,50,0,8,0,NA,NA,7,0,49,0,41,0,NA,NA,27,0
"4703",11428,2011,296,0,31,0,4,0,8,0,47,0,5,0,NA,NA,6,0,50,0,40,0,NA,NA,33,0
"4704",11428,2012,305,0,33,0,4,0,7,0,48,0,4,0,NA,NA,6,0,44,0,43,0,1,0,36,0
"4705",11428,2013,314,0,32,0,6,0,5,0,50,0,4,0,NA,NA,6,0,44,0,47,0,NA,NA,39,0
"4706",11428,2014,313,0,32,0,7,0,5,0,49,0,7,0,NA,NA,7,0,46,0,44,0,1,0,37,0
"4707",11428,2015,317,0,35,0,5,0,7,0,51,0,6,0,NA,NA,7,0,44,0,48,0,NA,NA,35,0
"4708",11428,2016,321,0,36,0,4,0,5,0,49,0,8,0,NA,NA,6,0,45,0,52,0,NA,NA,33,0
"4709",11429,2004,212,0,28,0,10,0,9,0,32,0,13,0,NA,NA,4,0,28,0,37,0,NA,NA,15,0
"4710",11429,2005,210,0,27,0,9,0,10,0,33,0,16,0,NA,NA,3,0,28,0,37,0,NA,NA,15,0
"4711",11429,2006,212,0,19,0,10,0,8,0,35,0,11,0,NA,NA,3,0,33,0,40,0,NA,NA,19,0
"4712",11429,2007,198,0,22,0,11,0,14,0,26,0,9,0,NA,NA,3,0,27,0,39,0,NA,NA,NA,NA
"4713",11429,2008,201,0,23,0,12,0,13,0,30,0,11,0,41,0,3,0,27,0,35,0,NA,NA,NA,NA
"4714",11429,2009,212,0,25,0,11,0,12,0,33,0,13,0,42,0,3,0,30,0,36,0,1,0,NA,NA
"4715",11429,2010,222,0,23,0,10,0,12,0,44,0,13,0,NA,NA,4,0,30,0,40,0,1,0,18,0
"4716",11429,2011,224,0,24,0,9,0,11,0,40,0,15,0,36,0,4,0,31,0,43,0,1,0,NA,NA
"4717",11429,2012,225,0,21,0,8,0,10,0,43,0,11,0,37,0,5,0,33,0,45,0,NA,NA,NA,NA
"4718",11429,2013,225,0,25,0,8,0,10,0,42,0,11,0,NA,NA,5,0,27,0,43,0,NA,NA,NA,NA
"4719",11429,2014,225,0,25,0,9,0,10,0,40,0,8,0,NA,NA,5,0,28,0,46,0,NA,NA,NA,NA
"4720",11429,2015,236,0,28,0,8,0,12,0,42,0,8,0,NA,NA,6,0,30,0,46,0,1,0,23,0
"4721",11429,2016,248,0,30,0,8,0,10,0,45,0,6,0,NA,NA,4,0,33,0,49,0,NA,NA,NA,NA
"4722",11430,2004,374,14,2,0,1,0,5,0,33,0,201,9,78,3,NA,NA,6,0,11,1,NA,NA,NA,NA
"4723",11430,2005,371,14,2,0,NA,NA,5,0,35,0,196,10,81,2,NA,NA,6,0,11,1,NA,NA,NA,NA
"4724",11430,2006,362,13,2,0,NA,NA,3,0,35,0,186,9,77,2,NA,NA,9,0,11,1,NA,NA,NA,NA
"4725",11430,2007,362,11,1,0,NA,NA,2,0,44,0,162,9,83,0,NA,NA,9,0,14,1,NA,NA,NA,NA
"4726",11430,2008,367,10,1,0,NA,NA,2,0,44,0,174,10,86,0,NA,NA,7,0,15,0,NA,NA,NA,NA
"4727",11430,2009,342,8,NA,NA,NA,NA,3,0,43,0,168,7,82,0,NA,NA,5,0,14,0,NA,NA,NA,NA
"4728",11430,2010,342,11,NA,NA,NA,NA,4,0,42,0,161,9,82,0,NA,NA,6,0,13,0,NA,NA,NA,NA
"4729",11430,2011,332,11,NA,NA,NA,NA,4,0,44,0,156,8,69,1,NA,NA,8,0,13,0,NA,NA,NA,NA
"4730",11430,2012,314,11,NA,NA,NA,NA,2,0,37,0,147,8,66,2,NA,NA,7,0,12,0,NA,NA,NA,NA
"4731",11430,2013,323,11,NA,NA,NA,NA,4,0,40,0,153,8,63,2,1,0,7,0,10,0,NA,NA,NA,NA
"4732",11430,2014,329,10,NA,NA,NA,NA,4,0,34,0,155,7,70,1,1,0,6,0,11,0,NA,NA,NA,NA
"4733",11430,2015,329,12,NA,NA,NA,NA,4,0,34,0,154,8,72,1,1,0,7,0,12,0,NA,NA,NA,NA
"4734",11430,2016,323,12,NA,NA,NA,NA,4,0,32,0,148,8,76,1,1,0,5,0,12,0,NA,NA,NA,NA
"4735",11431,2004,17,0,NA,NA,NA,NA,NA,NA,4,0,1,0,NA,NA,NA,NA,1,0,2,0,NA,NA,NA,NA
"4736",11431,2005,14,0,NA,NA,NA,NA,NA,NA,2,0,1,0,NA,NA,NA,NA,1,0,2,0,NA,NA,NA,NA
"4737",11431,2006,14,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA
"4738",11431,2007,16,0,1,0,NA,NA,1,0,2,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA
"4739",11431,2008,13,0,1,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA
"4740",11431,2009,13,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,0,NA,NA,NA,NA,NA,NA
"4741",11431,2010,13,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,0,NA,NA,NA,NA,NA,NA
"4742",11431,2011,13,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3,0,NA,NA,NA,NA,NA,NA
"4743",11431,2012,10,0,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,2,0,1,0,NA,NA,NA,NA
"4744",11431,2013,9,0,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,2,0,1,0,NA,NA,NA,NA
"4745",11431,2014,10,0,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,2,0,1,0,NA,NA,NA,NA
"4746",11431,2015,8,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,2,0,1,0,NA,NA,NA,NA
"4747",11431,2016,8,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,2,0,1,0,NA,NA,NA,NA
"4748",11432,2004,1217,7,51,0,15,0,52,0,341,0,17,0,353,2,16,0,172,5,149,0,7,0,121,0
"4749",11432,2005,1262,8,60,0,13,0,53,0,335,0,21,0,365,2,18,0,174,6,155,0,5,0,144,0
"4750",11432,2006,1234,8,62,0,11,0,52,0,325,0,17,0,363,2,16,0,180,6,154,0,4,0,133,0
"4751",11432,2007,1227,6,59,0,13,0,52,0,339,0,21,0,352,1,21,0,179,5,138,0,3,0,127,0
"4752",11432,2008,1216,6,53,0,11,0,43,0,336,0,24,0,NA,NA,17,0,189,4,140,0,3,0,120,0
"4753",11432,2009,1221,5,50,0,11,0,48,0,326,0,21,0,NA,NA,17,0,200,3,138,0,4,0,136,0
"4754",11432,2010,1220,4,44,0,11,0,51,0,345,0,21,0,340,1,17,0,196,3,131,0,6,0,137,0
"4755",11432,2011,1221,4,43,0,12,0,48,0,343,0,22,0,351,1,18,0,202,3,139,0,3,0,125,0
"4756",11432,2012,1269,3,49,0,12,0,42,0,369,0,19,0,368,1,20,0,196,2,138,0,NA,NA,141,0
"4757",11432,2013,1309,3,59,0,9,0,39,0,362,0,20,0,375,1,22,0,208,2,156,0,2,0,142,0
"4758",11432,2014,1310,3,57,0,10,0,42,0,362,0,24,0,384,1,18,0,204,2,154,0,1,0,142,0
"4759",11432,2015,1338,3,54,0,7,0,40,0,362,0,25,0,389,1,21,0,223,2,160,0,1,0,142,0
"4760",11432,2016,1348,3,63,0,6,0,37,0,366,0,24,0,395,1,21,0,218,2,161,0,1,0,144,0
"4761",11433,2004,292,1,32,0,27,1,43,0,46,0,16,0,32,0,1,0,23,0,59,0,1,0,14,0
"4762",11433,2005,296,1,28,0,28,1,38,0,45,0,14,0,36,0,2,0,23,0,66,0,1,0,17,0
"4763",11433,2006,284,1,33,0,25,1,35,0,39,0,13,0,37,0,2,0,24,0,64,0,NA,NA,15,0
"4764",11433,2007,285,0,29,0,30,0,36,0,46,0,12,0,38,0,3,0,20,0,59,0,NA,NA,16,0
"4765",11433,2008,293,0,28,0,31,0,39,0,51,0,13,0,38,0,5,0,18,0,53,0,1,0,18,0
"4766",11433,2009,294,0,27,0,27,0,37,0,56,0,15,0,37,0,5,0,22,0,51,0,2,0,NA,NA
"4767",11433,2010,298,1,25,0,26,0,37,0,54,0,15,1,39,0,3,0,28,0,52,0,2,0,NA,NA
"4768",11433,2011,308,0,26,0,24,0,37,0,58,0,14,0,33,0,3,0,30,0,57,0,1,0,27,0
"4769",11433,2012,307,0,26,0,22,0,31,0,63,0,14,0,38,0,2,0,26,0,60,0,1,0,26,0
"4770",11433,2013,324,0,28,0,22,0,35,0,66,0,14,0,40,0,2,0,26,0,63,0,1,0,28,0
"4771",11433,2014,325,0,24,0,20,0,33,0,70,0,14,0,53,0,1,0,28,0,62,0,NA,NA,27,0
"4772",11433,2015,326,0,26,0,18,0,34,0,73,0,12,0,50,0,1,0,26,0,63,0,NA,NA,29,0
"4773",11433,2016,341,1,28,0,18,0,32,0,73,0,15,1,63,0,1,0,28,0,63,0,2,0,28,0
"4774",11434,2004,869,3,28,0,14,0,31,0,97,0,416,1,117,1,2,0,61,0,74,1,3,0,49,0
"4775",11434,2005,873,3,30,0,13,0,34,0,95,0,415,1,111,1,2,0,57,0,81,1,3,0,52,0
"4776",11434,2006,878,2,29,0,11,0,31,0,94,0,418,1,125,1,2,0,55,0,80,0,2,0,54,0
"4777",11434,2007,924,3,34,0,17,0,36,0,100,0,433,1,116,1,2,0,62,0,83,0,1,0,59,1
"4778",11434,2008,914,3,27,0,17,0,37,0,102,0,425,1,114,1,3,0,63,0,82,0,NA,NA,65,1
"4779",11434,2009,901,2,25,0,17,0,38,0,102,0,414,1,102,1,4,0,64,0,84,0,NA,NA,70,0
"4780",11434,2010,939,1,25,0,16,0,35,0,113,0,413,0,116,0,6,0,73,0,88,0,1,0,76,1
"4781",11434,2011,944,0,23,0,14,0,35,0,109,0,413,0,111,0,9,0,79,0,91,0,3,0,75,0
"4782",11434,2012,962,1,28,0,15,0,48,0,110,0,398,1,NA,NA,7,0,81,0,92,0,2,0,89,0
"4783",11434,2013,967,2,31,0,14,0,48,0,117,0,377,1,NA,NA,7,0,97,0,96,0,3,0,88,1
"4784",11434,2014,984,2,35,0,14,0,48,0,118,0,383,1,NA,NA,8,0,97,0,96,0,2,0,88,1
"4785",11434,2015,978,2,35,0,14,0,44,0,119,0,369,1,NA,NA,9,0,101,0,94,0,3,0,92,1
"4786",11434,2016,1004,2,38,0,18,0,51,0,126,0,362,1,NA,NA,6,0,102,0,95,0,6,0,93,1
"4787",11435,2004,728,1,67,0,20,0,36,0,147,0,21,0,NA,NA,9,0,73,1,113,0,8,0,NA,NA
"4788",11435,2005,758,1,65,0,23,0,42,0,148,0,21,0,NA,NA,9,0,67,1,116,0,8,0,79,0
"4789",11435,2006,790,1,73,0,21,0,40,0,152,0,26,0,NA,NA,10,0,72,1,120,0,7,0,83,0
"4790",11435,2007,780,1,74,0,20,0,40,0,139,0,27,0,NA,NA,10,0,71,1,125,0,3,0,86,0
"4791",11435,2008,796,1,71,0,20,0,40,0,151,0,20,0,230,0,9,0,78,1,131,0,2,0,98,0
"4792",11435,2009,802,1,75,0,19,0,42,0,163,0,20,0,NA,NA,9,0,78,1,129,0,2,0,98,0
"4793",11435,2010,823,1,75,0,17,0,40,0,171,0,21,0,226,0,8,0,89,1,131,0,1,0,98,0
"4794",11435,2011,832,1,75,0,14,0,38,0,180,0,20,0,236,0,10,0,91,1,132,0,NA,NA,96,0
"4795",11435,2012,847,1,75,0,18,0,46,0,195,0,17,0,254,0,7,0,81,1,124,0,NA,NA,97,0
"4796",11435,2013,876,1,83,0,16,0,44,0,193,0,17,0,268,0,10,0,83,1,129,0,2,0,102,0
"4797",11435,2014,899,1,90,0,15,0,44,0,198,0,22,0,267,0,10,0,88,1,125,0,NA,NA,110,0
"4798",11435,2015,922,1,93,0,16,0,43,0,200,0,27,0,269,1,8,0,93,0,136,0,1,0,108,0
"4799",11435,2016,934,0,100,0,19,0,38,0,194,0,27,0,273,0,8,0,90,0,137,0,4,0,115,0
"4800",11436,2004,84,0,8,0,1,0,1,0,21,0,9,0,NA,NA,1,0,12,0,10,0,2,0,NA,NA
"4801",11436,2005,82,0,8,0,1,0,NA,NA,22,0,6,0,NA,NA,NA,NA,12,0,11,0,NA,NA,13,0
"4802",11436,2006,80,0,8,0,1,0,NA,NA,24,0,5,0,NA,NA,1,0,13,0,8,0,NA,NA,12,0
"4803",11436,2007,84,0,8,0,1,0,1,0,18,0,6,0,NA,NA,1,0,15,0,12,0,NA,NA,NA,NA
"4804",11436,2008,90,0,9,0,1,0,1,0,19,0,6,0,NA,NA,1,0,14,0,16,0,NA,NA,16,0
"4805",11436,2009,92,0,10,0,1,0,1,0,18,0,7,0,NA,NA,1,0,14,0,16,0,NA,NA,18,0
"4806",11436,2010,98,0,12,0,1,0,1,0,18,0,6,0,NA,NA,1,0,16,0,15,0,NA,NA,18,0
"4807",11436,2011,101,0,14,0,1,0,3,0,21,0,5,0,NA,NA,NA,NA,14,0,12,0,NA,NA,20,0
"4808",11436,2012,95,0,14,0,NA,NA,3,0,20,0,5,0,NA,NA,NA,NA,14,0,12,0,NA,NA,NA,NA
"4809",11436,2013,99,0,18,0,NA,NA,4,0,22,0,6,0,NA,NA,NA,NA,13,0,13,0,NA,NA,NA,NA
"4810",11436,2014,109,0,18,0,NA,NA,4,0,24,0,6,0,NA,NA,NA,NA,15,0,14,0,NA,NA,NA,NA
"4811",11436,2015,123,0,25,0,NA,NA,5,0,29,0,5,0,NA,NA,1,0,15,0,14,0,NA,NA,NA,NA
"4812",11436,2016,134,0,30,0,NA,NA,5,0,28,0,6,0,NA,NA,NA,NA,16,0,14,0,1,0,NA,NA
"4813",11439,2004,15,1,NA,NA,NA,NA,1,0,2,0,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,NA,NA,NA
"4814",11439,2005,18,1,NA,NA,NA,NA,2,0,1,0,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,NA,NA,NA
"4815",11439,2006,8,1,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,NA,NA,NA
"4816",11439,2007,8,1,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,1,1,1,0,1,0,NA,NA,NA,NA
"4817",11439,2008,36,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,1,0,1,0,NA,NA,NA,NA
"4818",11439,2009,26,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,1,0,1,0,NA,NA,NA,NA
"4819",11439,2010,27,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,1,1,0,NA,NA,NA,NA,NA,NA
"4820",11439,2011,27,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,1,1,0,NA,NA,NA,NA,NA,NA
"4821",11439,2012,27,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,1,1,0,1,0,NA,NA,NA,NA
"4822",11439,2013,27,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,2,1,1,0,1,0,NA,NA,NA,NA
"4823",11439,2014,27,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,3,1,NA,NA,1,0,NA,NA,NA,NA
"4824",11439,2015,26,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,NA,NA,NA
"4825",11439,2016,26,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,1,0,NA,NA,NA,NA
"4826",11451,2004,5,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA
"4827",11451,2005,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4828",11451,2006,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4829",11451,2007,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4830",11451,2008,2,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4831",11451,2009,2,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4832",11451,2010,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA
"4833",11451,2011,2,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4834",11451,2012,3,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4835",11451,2013,4,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4836",11451,2014,4,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4837",11451,2015,4,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4838",11451,2016,4,0,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"4839",11499,2016,1,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4840",11501,2004,1364,1,106,0,57,0,94,0,143,0,15,0,1024,0,7,0,131,1,95,0,8,0,72,0
"4841",11501,2005,1349,1,112,0,55,0,93,0,139,0,17,0,1015,0,8,0,119,1,101,0,6,0,67,0
"4842",11501,2006,1319,1,115,0,55,0,84,0,140,0,16,0,961,0,8,0,127,1,99,0,4,0,69,0
"4843",11501,2007,1283,1,120,0,59,0,90,0,128,0,19,0,925,0,12,0,114,1,94,0,4,0,69,0
"4844",11501,2008,1279,1,119,0,54,0,88,0,130,0,15,0,912,0,11,0,122,1,100,0,NA,NA,70,0
"4845",11501,2009,1272,1,125,0,53,0,83,0,126,0,13,0,893,0,13,0,122,1,103,0,NA,NA,76,0
"4846",11501,2010,1255,2,120,0,48,0,82,0,127,0,17,0,887,0,13,0,117,2,105,0,2,0,69,0
"4847",11501,2011,1248,2,116,0,45,0,85,0,130,0,14,0,880,0,13,0,109,2,112,0,1,0,72,0
"4848",11501,2012,1253,2,113,0,45,0,74,0,129,0,16,0,910,0,14,0,112,2,105,0,1,0,76,0
"4849",11501,2013,1260,1,113,0,43,0,75,0,129,0,12,0,929,0,13,0,111,1,110,0,1,0,76,0
"4850",11501,2014,1251,1,115,0,42,0,72,0,128,0,14,0,916,0,14,0,107,1,113,0,1,0,74,0
"4851",11501,2015,1239,1,119,0,43,0,66,0,135,0,12,0,895,0,13,0,107,1,113,0,NA,NA,75,0
"4852",11501,2016,1243,2,138,0,41,0,65,0,129,0,16,0,886,0,13,0,99,2,115,0,NA,NA,74,0
"4853",11507,2004,337,0,27,0,10,0,30,0,54,0,7,0,NA,NA,8,0,45,0,28,0,2,0,15,0
"4854",11507,2005,315,0,26,0,9,0,32,0,53,0,6,0,NA,NA,6,0,37,0,26,0,2,0,17,0
"4855",11507,2006,321,0,26,0,5,0,34,0,53,0,6,0,NA,NA,6,0,41,0,29,0,NA,NA,16,0
"4856",11507,2007,317,0,27,0,5,0,35,0,52,0,4,0,140,0,7,0,47,0,30,0,1,0,18,0
"4857",11507,2008,308,0,28,0,5,0,30,0,53,0,4,0,125,0,7,0,50,0,27,0,2,0,19,0
"4858",11507,2009,305,0,26,0,5,0,29,0,49,0,5,0,NA,NA,6,0,49,0,31,0,1,0,20,0
"4859",11507,2010,307,0,23,0,4,0,26,0,53,0,4,0,NA,NA,6,0,51,0,31,0,1,0,22,0
"4860",11507,2011,319,0,26,0,5,0,23,0,59,0,5,0,NA,NA,7,0,51,0,33,0,NA,NA,18,0
"4861",11507,2012,322,0,30,0,5,0,26,0,52,0,2,0,130,0,8,0,49,0,35,0,NA,NA,27,0
"4862",11507,2013,344,0,30,0,6,0,31,0,53,0,3,0,134,0,9,0,52,0,40,0,1,0,25,0
"4863",11507,2014,329,0,31,0,5,0,31,0,47,0,2,0,135,0,8,0,48,0,36,0,1,0,25,0
"4864",11507,2015,326,0,30,0,6,0,27,0,46,0,2,0,NA,NA,8,0,49,0,36,0,1,0,21,0
"4865",11507,2016,321,0,34,0,5,0,25,0,47,0,2,0,NA,NA,6,0,45,0,35,0,1,0,21,0
"4866",11509,2004,84,0,13,0,2,0,5,0,8,0,2,0,NA,NA,NA,NA,4,0,3,0,NA,NA,19,0
"4867",11509,2005,90,0,11,0,1,0,8,0,4,0,3,0,NA,NA,NA,NA,5,0,4,0,2,0,22,0
"4868",11509,2006,86,0,10,0,1,0,7,0,4,0,3,0,NA,NA,NA,NA,5,0,5,0,NA,NA,21,0
"4869",11509,2007,95,0,13,0,1,0,8,0,3,0,5,0,NA,NA,NA,NA,7,0,5,0,NA,NA,24,0
"4870",11509,2008,89,0,14,0,1,0,7,0,2,0,3,0,NA,NA,NA,NA,5,0,5,0,NA,NA,25,0
"4871",11509,2009,85,0,15,0,1,0,6,0,3,0,3,0,NA,NA,NA,NA,4,0,5,0,NA,NA,24,0
"4872",11509,2010,85,0,14,0,1,0,5,0,3,0,3,0,NA,NA,NA,NA,4,0,7,0,NA,NA,24,0
"4873",11509,2011,79,0,13,0,1,0,3,0,3,0,3,0,NA,NA,NA,NA,5,0,6,0,NA,NA,22,0
"4874",11509,2012,70,0,9,0,1,0,1,0,2,0,1,0,NA,NA,NA,NA,6,0,5,0,NA,NA,20,0
"4875",11509,2013,71,0,8,0,1,0,2,0,2,0,2,0,NA,NA,NA,NA,6,0,5,0,NA,NA,22,0
"4876",11509,2014,71,0,9,0,1,0,3,0,2,0,3,0,NA,NA,NA,NA,5,0,4,0,NA,NA,21,0
"4877",11509,2015,71,0,9,0,1,0,1,0,2,0,3,0,NA,NA,1,0,8,0,4,0,1,0,20,0
"4878",11509,2016,73,0,7,0,2,0,2,0,4,0,3,0,NA,NA,NA,NA,6,0,5,0,1,0,21,0
"4879",11510,2004,830,0,89,0,23,0,68,0,135,0,18,0,NA,NA,6,0,98,0,102,0,3,0,56,0
"4880",11510,2005,826,0,86,0,21,0,64,0,127,0,19,0,NA,NA,7,0,96,0,96,0,4,0,62,0
"4881",11510,2006,794,0,85,0,19,0,60,0,123,0,18,0,NA,NA,7,0,92,0,91,0,4,0,59,0
"4882",11510,2007,763,0,90,0,19,0,51,0,114,0,15,0,NA,NA,8,0,88,0,90,0,2,0,64,0
"4883",11510,2008,751,0,84,0,15,0,48,0,109,0,17,0,NA,NA,11,0,93,0,87,0,1,0,62,0
"4884",11510,2009,748,0,75,0,13,0,48,0,111,0,16,0,NA,NA,8,0,95,0,96,0,1,0,58,0
"4885",11510,2010,760,0,78,0,13,0,50,0,109,0,17,0,NA,NA,9,0,97,0,100,0,NA,NA,63,0
"4886",11510,2011,745,0,77,0,13,0,47,0,106,0,20,0,NA,NA,10,0,95,0,95,0,2,0,64,0
"4887",11510,2012,762,0,82,0,11,0,48,0,109,0,20,0,NA,NA,10,0,100,0,104,0,1,0,67,0
"4888",11510,2013,779,0,87,0,13,0,48,0,101,0,21,0,NA,NA,12,0,108,0,103,0,1,0,70,0
"4889",11510,2014,762,0,81,0,15,0,44,0,104,0,20,0,NA,NA,11,0,107,0,92,0,NA,NA,70,0
"4890",11510,2015,781,0,75,0,15,0,42,0,107,0,20,0,NA,NA,11,0,111,0,104,0,NA,NA,76,0
"4891",11510,2016,769,0,84,0,12,0,37,0,114,0,17,0,NA,NA,11,0,110,0,99,0,1,0,71,0
"4892",11514,2004,443,0,29,0,13,0,18,0,108,0,6,0,NA,NA,4,0,15,0,23,0,4,0,46,0
"4893",11514,2005,451,1,31,0,12,0,16,0,113,0,6,0,NA,NA,5,0,14,0,28,0,2,0,49,0
"4894",11514,2006,445,2,28,0,10,0,17,0,108,0,3,0,NA,NA,5,0,13,0,29,0,3,0,50,1
"4895",11514,2007,440,1,31,0,11,0,20,0,107,0,4,0,NA,NA,4,0,14,0,31,0,NA,NA,46,0
"4896",11514,2008,414,1,29,0,11,0,19,0,100,0,3,0,249,1,5,0,12,0,29,0,NA,NA,45,0
