"year","zip","emp","ap","qp1"
2005,10533,1915,123127.878902496,27804.8703392362
2005,10535,1167,57180.2121851931,15322.4132707489
2005,10536,2822,155996.124145936,35398.7190390442
2005,10537,29,1728.2468512908,344.678445060807
2005,10538,4058,201331.048923405,43894.314515895
2005,10540,644,28289.1192814167,6690.8882662684
2005,10541,3591,126220.27565607,26886.1323712396
2005,10542,99,2836.3152327715,665.083760187753
2005,10543,8799,424804.046972477,94106.9247535737
2005,10545,748,25546.2555988906,6054.93226200128
2005,10546,753,44473.2286648176,9249.27616129721
2005,10547,2581,65669.7393795605,15190.1247126093
2005,10548,1965,92792.5347676552,23888.4008244079
2005,10549,10241,633106.338812887,132375.941407297
2005,10550,14474,688839.872454022,156693.976631534
2005,10551,135,7516.17468401963,1655.42746148923
2005,10552,2670,111911.26556006,26854.5773023256
2005,10553,2308,73533.0198216343,16522.7195459782
2005,10558,0,0,0
2005,10560,753,36738.5958113932,7659.3861506294
2005,10562,5703,239464.136049499,53054.9937529337
2005,10566,6078,270042.211483678,59995.8952575208
2005,10567,3232,168319.592213356,35183.9018391295
2005,10570,7122,453389.298439087,95874.0086127587
2005,10572,0,0,0
2005,10573,15142,976795.653828889,237341.450836783
2005,10576,715,44283.8982513335,8403.3575831022
2005,10577,9872,1636442.23291146,707965.885185407
2005,10578,397,19066.5435630467,3833.94087305313
2005,10579,676,28245.4276475357,5529.41899893322
2005,10580,7594,729356.58093962,187633.721701728
2005,10583,11703,495251.951979518,106819.976556433
2005,10587,54,2905.493653083,606.82824834649
2005,10588,541,24907.87228163,5556.11944186047
2005,10589,7884,1050582.32785833,341973.204729678
2005,10590,792,35115.9370753147,7207.90593385961
2005,10591,14299,1075781.47769917,272735.31524984
2005,10594,2305,125392.561925325,26693.1609882654
2005,10595,11995,896956.474850438,228194.121821208
2005,10596,60,1922.43189076168,503.667446127587
2005,10597,84,4329.11272370386,777.953814380201
2005,10598,11320,684900.343465757,173992.222678899
2005,11001,7470,267199.827968423,58524.9435835289
2005,11002,91,4696.85064220184,1174.81948879881
2005,11003,7823,325638.601940687,66714.6976232132
2005,11004,2528,112283.858104545,25958.8988077662
2005,11005,417,21265.6891350544,4193.18319607425
2005,11010,4055,148691.125692341,32795.4258536377
2005,11020,764,44712.3189946661,8073.24301600171
2005,11021,14780,961037.537875827,217325.827893322
2005,11022,156,10817.3203550245,2752.57293449968
2005,11023,1748,88802.0322065287,19476.759458929
2005,11024,1141,53807.4607808833,11335.5516791124
2005,11025,0,0,0
2005,11027,0,0,0
2005,11030,17872,1269467.7043499,294493.748922552
2005,11040,22483,1231333.40356731,284547.833932153
2005,11042,19784,1352179.60825603,312596.649227224
2005,11043,0,0,0
2005,11044,0,0,0
2005,11050,13628,772443.813885215,177945.101888628
2005,11051,0,0,0
2005,11052,0,0,0
2005,11055,0,0,0
2005,11096,5302,219832.028558993,54217.6766767655
2005,11101,59249,3017907.37243269,721558.837948368
2005,11102,7462,320589.790914444,66945.2923575848
2005,11103,9007,295829.984725411,67595.8122398123
2005,11104,4717,150660.890186473,34897.47890591
2005,11105,9585,570618.806767655,135024.139883081
2005,11106,9447,397527.117209302,93229.4511064647
2005,11109,37,3071.76459312993,453.907529763175
2005,11120,0,0,0
2005,11201,54078,2787588.13808577,756220.867493919
2005,11202,89,2804.76016385748,714.843676552166
2005,11203,16175,904865.874239386,257944.483524643
2005,11204,10399,321343.471598891,67950.1999368466
2005,11205,10652,371434.7161869,84276.3071303606
2005,11206,17283,749434.100364412,176952.330874333
2005,11207,13662,470831.969609558,110383.272030723
2005,11208,10209,375839.075613399,89747.4706174525
2005,11209,14743,608114.724232985,144760.092299552
2005,11210,6929,243211.907311287,51592.5376744186
2005,11211,31089,1044256.75019757,236654.521259654
2005,11212,9436,425204.553616386,96048.7751482825
2005,11213,7169,358336.935274589,84648.8996748453
2005,11214,10219,332407.164222744,76485.8460780883
2005,11215,16018,771455.897496907,176556.678856411
2005,11216,3953,112285.071761041,25736.7996688714
2005,11217,12794,550412.639754214,126638.987147429
2005,11218,7857,280956.624358438,61264.166296565
2005,11219,23483,1014348.61314956,234636.210505654
2005,11220,18388,755669.867444421,168897.292705782
2005,11221,3957,117251.354145509,27596.121421805
2005,11222,15267,761509.982506508,171026.046200981
2005,11223,11992,411646.796891829,93646.9489413271
2005,11224,6323,227512.046870066,49763.5573339023
2005,11225,3405,109180.538442501,24247.6431474291
2005,11226,7912,243253.171632174,55542.9895711543
2005,11228,5232,203891.864131427,46449.0614414338
2005,11229,10797,372523.366064434,85974.2125692341
2005,11230,14624,474412.256274803,108021.496488159
2005,11231,7119,304383.835714103,67573.9664228718
2005,11232,16617,613607.733537017,140957.706495413
2005,11233,2742,96512.3919300192,22042.4292929379
2005,11234,16875,615646.676451462,142541.528223597
2005,11235,14724,628016.263465757,147010.211444421
2005,11236,9874,405610.069477278,94730.7441928739
2005,11237,11415,506112.963968423,121862.035176446
2005,11238,6904,242094.129677832,55143.6965837423
2005,11239,2820,86627.1597644549,21695.3235348837
2005,11240,0,0,0
2005,11241,761,39208.3867821634,9367.00084147643
2005,11242,581,31041.6922159164,7521.0293100064
2005,11243,629,31038.0512464263,7575.64385235759
2005,11245,0,0,0
2005,11247,0,0,0
2005,11252,86,4506.30657222104,1013.40317473864
2005,11254,0,0,0
2005,11255,0,0,0
2005,11256,0,0,0
2005,11351,39,883.54192959249,253.654207808833
2005,11352,28,980.634449327929,203.894291444421
2005,11354,20056,877183.583206316,213807.437709409
2005,11355,12867,640258.416547899,143796.449041178
2005,11356,10128,515804.011094517,114979.3891837
2005,11357,7470,392366.649785364,95331.5041587369
2005,11358,4849,182336.111093663,40229.0718958822
2005,11359,187,5942.06220780883,1345.94505483252
2005,11360,3319,123243.176269682,27315.7667710689
2005,11361,7480,316067.706807766,69797.3851248133
2005,11362,3819,163513.512486452,38000.7985679539
2005,11363,1068,33606.1483934286,7590.2077303179
2005,11364,2729,91410.1800179219,21178.3058672925
2005,11365,6323,310594.116007681,70455.1869460209
2005,11366,2922,134958.602432259,31428.8486383614
2005,11367,3540,111401.529831449,25331.4383989759
2005,11368,10482,505652.988156177,80284.5909127374
2005,11369,3961,178726.696672498,41088.3406955409
2005,11370,4036,197361.178522722,49491.6982786431
2005,11371,10455,690819.346200128,178502.17022061
2005,11372,6739,227649.190054192,50960.2226396416
2005,11373,17520,784542.755500747,192489.561344997
2005,11374,9157,375866.989712823,89140.6423691061
2005,11375,17016,696858.500927672,153196.218608065
2005,11377,12900,561750.61874632,124073.31731342
2005,11378,17635,818428.044888415,191801.418111372
2005,11379,4338,162000.082835076,33971.4589989332
2005,11380,0,0,0
2005,11385,13088,529429.732582889,115695.446516748
2005,11386,35,1997.67859355665,399.292987411991
2005,11411,1284,33049.0800614466,8033.19235161084
2005,11412,1464,43549.6360708342,9275.97660422445
2005,11413,5328,242673.043826755,56350.0711414551
2005,11414,3203,91321.5830936633,21747.5107642415
2005,11415,3304,116122.653603584,26378.8239556219
2005,11416,5108,256593.683843823,56586.7341583102
2005,11417,3763,131347.974354598,33475.0734917858
2005,11418,9766,507020.77902795,116324.120582035
2005,11419,2762,85045.7653492639,19258.3012895242
2005,11420,2000,69543.7309170045,16026.3340388308
2005,11421,3043,114283.964011095,27550.0024749307
2005,11422,2534,80528.5358685727,19878.4797593343
2005,11423,2595,100913.110387028,23993.9889396202
2005,11424,65,2593.5839334329,582.555118412631
2005,11425,0,0,0
2005,11426,1949,68183.2219842117,16142.8450625133
2005,11427,2831,131520.313577128,30069.5533620653
2005,11428,1814,69969.7243473437,16123.4265585663
2005,11429,2187,94577.8234742906,18960.9554478344
2005,11430,30983,1436495.96605078,360901.391452102
2005,11431,162,2774.41875144015,680.861294644762
2005,11432,23046,977720.460079369,230393.267393215
2005,11433,4575,227522.969778536,52445.7381915938
2005,11434,11252,505936.983776403,118214.997403883
2005,11435,6019,260557.485962023,57902.3378007254
2005,11436,950,31495.5997456795,7005.22529891189
2005,11439,0,0,0
2005,11451,41,1131.12785491786,224.526451888201
2005,11501,17257,1003131.99980713,230188.159445274
2005,11507,2106,98688.4780285897,21774.2112071688
2005,11509,572,30954.3089481545,7733.41919692767
2005,11510,4394,147252.942743759,33070.925878387
2005,11514,7949,309272.444082782,69202.6934414338
2005,11516,3799,148751.808517175,31877.9015421378
2005,11518,1567,54508.9542359718,11967.8667138895
2005,11520,11823,509372.845318541,114855.596221037
2005,11530,33559,1883411.62073651,501496.214655003
2005,11531,0,0,0
2005,11535,0,0,0
2005,11536,0,0,0
2005,11542,9681,450045.674790698,105955.853130787
2005,11545,4994,240313.695597184,54910.6745363772
2005,11547,275,15055.4088414764,3536.59503136335
2005,11548,6213,252993.978674632,59515.2872848304
2005,11549,0,0,0
2005,11550,13603,640396.773388522,164245.347353958
2005,11551,39,2225.84601493493,444.198277789631
2005,11552,4397,201783.742796672,42047.1293279283
2005,11553,10643,719113.320107532,231645.760897802
2005,11554,11046,549941.741033497,135519.311733732
2005,11555,0,0,0
2005,11556,1622,151181.548823555,39029.9792771496
2005,11557,3676,191955.552486452,41990.0874725837
2005,11558,2127,97330.3964087903,23175.9844608492
2005,11559,4336,196902.416366973,45070.3476611905
2005,11560,1835,92229.3981531897,20053.2462948581
2005,11561,6215,241540.70231534,57595.2827070621
2005,11563,11186,538346.466864092,111400.316174952
2005,11565,866,29115.6193556646,6358.34638617453
2005,11566,5684,207832.606776189,47466.1055856625
2005,11568,2125,85288.4966486025,20265.6361817794
2005,11569,229,7142.36848303819,1487.94286494559
2005,11570,13673,634385.532760401,140683.42012716
2005,11571,77,3353.33290036271,695.425172605078
2005,11572,11164,491451.993488372,113700.195236185
2005,11575,1529,52877.7999044165,12143.84690591
2005,11576,7038,446890.167899296,101176.47384681
2005,11577,5189,333753.109277576,79109.7714239386
2005,11579,957,38924.3911619373,8295.34215489652
2005,11580,9499,420220.066384468,98821.980243226
2005,11581,8215,262876.783527203,58940.0141053979
2005,11582,776,33961.7497469597,8464.04040793685
2005,11583,0,0,0
2005,11590,23507,1121571.5236629,257347.36452827
2005,11592,0,0,0
2005,11594,0,0,0
2005,11596,2016,81686.3641664178,17820.118340943
2005,11597,0,0,0
2005,11598,2157,94057.1648372093,20288.6956552166
2005,11599,0,0,0
2005,11690,260,8498.02278984425,2409.10814593557
2005,11691,9260,382553.023353104,89907.673275016
2005,11692,1565,74176.2577648816,17252.1271004907
2005,11693,999,39317.6158668658,8655.79813441434
2005,11694,2115,74314.6146055046,17525.1998122466
2005,11695,0,0,0
2005,11697,299,11569.7873829742,2189.43632003414
2006,10001,127672,7612402.48692158,1880337.34875946
2006,10002,18361,519151.00063164,122423.870738704
2006,10003,69023,4547911.7067769,1079615.91319582
2006,10004,50307,11739937.2917994,5171820.0867645
2006,10005,41503,7973242.86608408,3532663.38334091
2006,10006,17739,2301459.66231408,654336.224855525
2006,10007,23564,1939503.51712455,592750.407930222
2006,10008,210,9899.63113554628,2591.30487205986
2006,10009,7613,307218.944815841,70393.1965970816
2006,10010,80972,8305076.85572816,3308801.21385143
2006,10011,63305,3816581.74741515,899978.758571369
2006,10012,48481,2783050.85103882,644614.128672647
2006,10013,63637,7423355.97980571,3678410.17365632
2006,10014,30856,2308589.27789674,616132.113915092
2006,10015,215,37675.0332669174,19545.3049878054
2006,10016,111035,8510998.58917283,2067366.30634699
2006,10017,153739,20963864.5188492,7660583.82705634
2006,10018,106725,8216020.1502658,2189950.07611591
2006,10019,145413,21955813.4372717,9002341.26728453
2006,10020,36167,5718948.71477161,2035702.77117936
2006,10021,85183,6358865.80943161,1561943.10775082
2006,10022,0,0,0
2006,10023,44637,2727210.81764789,619383.002286801
2006,10024,23155,888727.040047952,203383.336339961
2006,10025,20007,891932.075021289,214819.644185027
2006,10026,2081,57324.9780612624,14072.2903873341
2006,10027,37556,2007917.96322269,481127.951828366
2006,10028,20724,1119461.34065231,256099.460000827
2006,10029,24463,1510466.20157414,372142.653996941
2006,10030,1922,52697.3120102517,12720.2029994626
2006,10031,3768,109178.117250217,27894.1506758712
2006,10032,14077,1036592.49251374,246449.083235914
2006,10033,6551,240650.39193419,58111.5402025547
2006,10034,2944,74484.7306055971,18333.1292513745
2006,10035,10454,435931.785500393,106687.925000207
2006,10036,148056,16396538.0129106,5994351.27975859
2006,10037,4358,251659.910455955,69775.9393113141
2006,10038,43561,3276404.02430987,822567.640567153
2006,10039,1345,37446.9420032243,9077.79714935306
2006,10040,4076,145616.284489273,34031.4516886445
2006,10041,7288,1265786.58922409,461715.504123021
2006,10043,0,0,0
2006,10044,2071,121751.354229259,29303.8487437477
2006,10045,0,0,0
2006,10046,3,368.002915133727,36.4475730643628
2006,10047,0,0,0
2006,10048,1392,356438.452918854,94687.2676367244
2006,10055,2232,635700.933466165,318217.881784135
2006,10065,406,28746.5535943119,6089.09615807532
2006,10069,336,20837.4302393452,3651.81167541648
2006,10072,0,0,0
2006,10075,91,3877.55148278285,553.767964945641
2006,10079,0,0,0
2006,10080,0,0,0
2006,10081,0,0,0
2006,10082,0,0,0
2006,10087,0,0,0
2006,10090,0,0,0
2006,10094,0,0,0
2006,10096,0,0,0
2006,10098,0,0,0
2006,10101,0,0,0
2006,10102,0,0,0
2006,10103,4663,972670.503727832,457728.609921045
2006,10104,5024,855923.048561862,313432.668159233
2006,10105,6002,1926710.41897896,547513.091116531
2006,10106,4544,531022.327897152,206506.070341863
2006,10107,1504,98431.9618370468,32286.6710942086
2006,10108,0,0,0
2006,10109,0,0,0
2006,10110,3066,222568.868509776,53071.1935662023
2006,10111,3585,675498.156067959,156977.345731884
2006,10112,5539,956075.100701914,260784.736731842
2006,10113,37,1827.0815658716,391.517478401058
2006,10115,1796,93519.7695705014,22195.3962680336
2006,10116,26,2242.11360753999,504.387382084246
2006,10117,60,4667.64080856517,1134.57767764871
2006,10118,6678,459630.938089372,106330.503638543
2006,10119,7732,771993.693619941,202439.226624778
2006,10120,1337,149776.010731264,25354.5778429995
2006,10121,6108,728488.224390889,206427.296554917
2006,10122,2058,250631.148313009,61942.0625588029
2006,10123,1557,108827.750257534,23462.8312281427
2006,10124,0,0,0
2006,10125,0,0,0
2006,10126,0,0,0
2006,10128,14070,668247.440484478,163907.087526766
2006,10129,76,2885.23691290149,700.733985366459
2006,10150,88,2091.62040262908,436.195148608987
2006,10151,885,173881.965264768,52061.2430738704
2006,10152,1511,297977.72145178,131563.981480716
2006,10153,2942,814284.635656236,334835.623645157
2006,10154,5145,916485.981985036,378316.402582779
2006,10155,1051,142685.194178,33798.657512298
2006,10156,18,1093.42719193088,233.969904509942
2006,10157,0,0,0
2006,10158,2572,651499.192797321,193704.742099128
2006,10159,5,137.560195113885,21.1631069405977
2006,10160,0,0,0
2006,10162,191,11720.834060601,2818.2204075896
2006,10163,65,2807.6388541193,652.52913066843
2006,10164,0,0,0
2006,10165,4284,314736.550692406,73144.4004993593
2006,10166,10671,2858746.58165268,1139736.77282956
2006,10167,3044,664787.27249969,251644.625989831
2006,10168,4574,260161.600805258,66997.693661279
2006,10169,2774,450282.723462445,123685.427057997
2006,10170,4822,308220.665211029,73490.064579389
2006,10171,2732,949091.275411517,572612.53594808
