"","year","zipcode","total_households","n1_1","n1_2","n1_3","n1_4","n1_5","n1_6","n1_7","total_income","wage_income"
"1013",2008,11420,19959,3736,5435,5848,2684,1280,918,58,801400912.747776,708988209.847995
"1014",2008,11421,18190,3736,5072,5079,2213,1147,886,57,717162575.858167,629181236.869521
"1015",2008,11422,14431,2133,3125,4337,2373,1274,1124,65,703116772.466372,634642148.620671
"1016",2008,11423,13942,2645,3444,4132,1838,878,811,194,647203128.754817,530256033.044294
"1017",2008,11426,8450,1423,1488,1839,1292,973,1297,138,525297322.889799,422976516.223434
"1018",2008,11427,11024,1817,2218,2934,1754,996,1092,213,618588529.612448,488300080.228488
"1019",2008,11428,9216,1549,2160,2589,1459,736,671,52,429347261.051887,376405784.81535
"1020",2008,11429,11885,2061,2961,3609,1725,863,646,20,505684745.052329,445037272.902669
"1021",2008,11431,NA,156,208,246,104,49,18,NA,NA,NA
"1022",2008,11432,24626,5424,6478,6349,2978,1496,1481,420,1179047432.47372,897199292.072191
"1023",2008,11433,13011,2663,3913,3947,1467,616,386,19,457769123.46643,411645035.665865
"1024",2008,11434,28175,4458,7029,9139,4403,1897,1184,65,1177343661.1123,1015040594.21232
"1025",2008,11435,23309,4844,6273,6267,3222,1459,1136,108,946191782.884351,819684195.130307
"1026",2008,11436,7969,1404,2119,2461,1144,534,296,11,315168411.393904,277021502.115795
"1027",2008,11501,10292,1517,1672,2149,1640,1166,1785,363,763143261.782357,584295640.435485
"1028",2008,11507,3704,637,496,523,467,387,784,410,431076983.987297,269797816.436372
"1029",2008,11509,1430,273,164,174,153,124,275,267,312745216.473901,138894855.048971
"1030",2008,11510,16478,2575,2510,3169,2511,1874,3199,640,1237015312.68793,991820691.447234
"1031",2008,11514,2484,380,358,520,398,281,451,96,184365256.893422,142493507.434814
"1032",2008,11516,3297,599,450,564,436,338,557,353,416880416.19572,264020519.837006
"1033",2008,11518,5537,857,788,984,867,674,1016,351,523451174.548726,361698352.793042
"1034",2008,11520,21857,3725,5634,5382,2889,1706,2170,351,1144858132.72411,928598984.763846
"1035",2008,11530,13924,2543,1270,1656,1499,1187,2908,2861,2957506887.71109,1771816910.2195
"1036",2008,11542,13150,2346,2648,2886,1760,1146,1654,710,1149857028.51773,701540101.50904
"1037",2008,11545,6302,1415,629,755,615,446,1083,1359,1613641720.00868,836881630.807752
"1038",2008,11547,503,84,65,96,66,55,106,31,41447037.0997922,30340856.5838065
"1039",2008,11548,755,155,119,134,79,58,127,83,112797808.477449,54273669.1438697
"1040",2008,11550,24540,4497,7436,6756,2824,1441,1401,185,1044031734.46661,889887952.953579
"1041",2008,11551,NA,119,186,236,102,26,20,NA,NA,NA
"1042",2008,11552,12022,1992,1981,2534,1728,1296,1962,529,905199263.813421,663799094.267159
"1043",2008,11553,12598,2060,3349,3731,1812,800,778,68,566100097.358893,485352789.892221
"1044",2008,11554,18646,2995,2929,3608,2714,2035,3594,771,1416986160.29765,1073467753.65661
"1045",2008,11557,4258,945,489,541,449,372,781,681,811854720.628585,358817748.996918
"1046",2008,11558,4135,656,718,864,581,461,707,148,303568447.525356,223578897.616981
"1047",2008,11559,3834,957,519,497,400,278,437,746,955510802.214131,371389221.387434
"1048",2008,11560,3573,746,447,580,371,269,549,611,939741632.228158,446558584.024904
"1049",2008,11561,19421,2908,2646,3648,3229,2347,3443,1200,1764939535.05162,1240844463.35631
"1050",2008,11563,11104,1817,1615,2023,1750,1214,2193,492,871539849.98144,667578794.494235
"1051",2008,11565,4679,692,567,728,681,514,1141,356,441435257.402441,334097833.366227
"1052",2008,11566,17972,3145,1981,2621,2176,1793,4262,1994,2078842798.95731,1446829530.25007
"1053",2008,11568,1883,484,205,171,127,82,218,596,1054282185.66395,375203970.660601
"1054",2008,11569,845,141,105,103,98,99,196,103,121862154.731919,69965242.0081374
"1055",2008,11570,13720,2572,1694,2033,1611,1230,2557,2023,1918280454.74363,1286361310.30581
"1056",2008,11572,15747,2727,2111,2564,2084,1844,3420,997,1401188253.57258,1009828022.31322
"1057",2008,11575,7958,1369,2253,2352,1049,516,393,26,325995610.838262,279524744.662454
"1058",2008,11576,6611,1512,557,588,589,452,1137,1776,1668024271.49446,788455680.007027
"1059",2008,11577,6004,1288,603,787,637,501,1117,1071,959435159.293162,556874450.414041
"1060",2008,11579,2557,494,290,392,292,252,496,341,389656262.844751,204459851.0361
"1061",2008,11580,19599,2970,3467,4410,3180,2179,2983,410,1279277847.23129,1032798945.62906
"1062",2008,11581,10240,1766,1432,1830,1484,1120,1987,621,874316834.627104,629348350.078383
"1063",2008,11582,NA,34,47,78,59,25,21,NA,NA,NA
"1064",2008,11590,22680,3767,5092,5299,2901,1829,2981,811,1470471479.1013,1119094434.08741
"1065",2008,11596,5340,906,648,812,710,531,1202,531,590694431.766459,414284151.336269
"1066",2008,11598,6084,1422,585,758,560,490,1095,1174,1212778309.45904,564586880.829154
"1067",2008,11690,NA,71,84,108,48,14,NA,NA,NA,NA
"1068",2008,11691,20552,4576,6063,5784,2183,967,813,166,798741644.811598,664982172.957513
"1069",2008,11692,7468,1552,2190,2334,825,312,234,21,263635144.357516,240282631.40519
"1070",2008,11693,5423,940,1147,1485,890,488,447,26,270126457.111905,230122320.480227
"1071",2008,11694,8531,1366,1329,1739,1290,928,1401,478,807804404.732899,521881693.280445
"1072",2008,11697,2211,318,279,368,376,276,448,146,200254203.290031,141276090.851198
"1073",2009,10001,NA,4233,2573,1767,1111,1562,1147,NA,NA,NA
"1074",2009,10002,NA,26619,8630,3930,1993,2146,826,NA,NA,NA
"1075",2009,10003,NA,6919,5231,4508,3033,5093,3961,NA,NA,NA
"1076",2009,10004,NA,331,273,222,203,388,493,NA,NA,NA
"1077",2009,10005,NA,937,811,740,501,963,1099,NA,NA,NA
"1078",2009,10006,NA,395,384,354,261,499,398,NA,NA,NA
"1079",2009,10007,NA,607,389,302,269,707,1314,NA,NA,NA
"1080",2009,10009,NA,11236,7755,4885,2814,3391,1084,NA,NA,NA
"1081",2009,10010,NA,3523,2956,2788,1895,3272,2545,NA,NA,NA
"1082",2009,10011,NA,7051,4906,4350,3227,5775,4686,NA,NA,NA
"1083",2009,10012,NA,3592,2443,1906,1233,2198,1643,NA,NA,NA
"1084",2009,10013,NA,6602,2316,1491,1012,1784,2588,NA,NA,NA
"1085",2009,10014,NA,4163,3146,2854,2165,3856,2964,NA,NA,NA
"1086",2009,10016,NA,6530,5682,5099,3297,5769,4304,NA,NA,NA
"1087",2009,10017,NA,4743,1971,1771,1277,2325,2313,NA,NA,NA
"1088",2009,10018,NA,1688,1026,616,400,718,742,NA,NA,NA
"1089",2009,10019,NA,6161,4656,3527,2285,4273,3235,NA,NA,NA
"1090",2009,10021,NA,5098,3965,3766,2701,4789,5986,NA,NA,NA
"1091",2009,10022,NA,3604,2865,2589,1932,4015,4697,NA,NA,NA
"1092",2009,10023,NA,7420,5027,4581,3430,6781,6900,NA,NA,NA
"1093",2009,10024,NA,7366,4834,4112,2926,5568,6323,NA,NA,NA
"1094",2009,10025,NA,15089,10020,6303,4004,6553,4880,NA,NA,NA
"1095",2009,10026,NA,7575,4534,2002,988,1117,387,NA,NA,NA
"1096",2009,10027,NA,12206,6962,2790,1317,1465,602,NA,NA,NA
"1097",2009,10028,NA,5437,4187,3843,2655,4346,4722,NA,NA,NA
"1098",2009,10029,NA,16292,9376,3362,1185,939,368,NA,NA,NA
"1099",2009,10030,NA,5977,3928,1264,456,358,91,NA,NA,NA
"1100",2009,10031,NA,15413,7941,2468,893,705,141,NA,NA,NA
"1101",2009,10032,NA,16324,11435,2526,956,700,130,NA,NA,NA
"1102",2009,10033,NA,14326,8492,2555,1171,1165,285,NA,NA,NA
"1103",2009,10034,NA,10726,6888,2177,983,849,120,NA,NA,NA
"1104",2009,10035,NA,7131,3826,1312,600,456,85,NA,NA,NA
"1105",2009,10036,NA,5714,3618,2376,1555,2467,1724,NA,NA,NA
"1106",2009,10037,NA,3804,2929,1608,651,453,46,NA,NA,NA
"1107",2009,10038,NA,4002,2219,1494,788,1326,802,NA,NA,NA
"1108",2009,10039,NA,5982,3637,1367,583,370,34,NA,NA,NA
"1109",2009,10040,NA,11174,6156,2179,856,823,148,NA,NA,NA
"1110",2009,10044,NA,1264,930,620,454,645,232,NA,NA,NA
"1111",2009,10065,NA,2747,2436,2059,1416,2601,2992,NA,NA,NA
"1112",2009,10069,NA,294,259,219,163,527,773,NA,NA,NA
"1113",2009,10075,NA,2552,2051,1943,1358,2178,2548,NA,NA,NA
"1114",2009,10128,NA,7441,5701,4807,3220,5310,5653,NA,NA,NA
"1115",2009,10162,NA,113,63,80,68,178,201,NA,NA,NA
"1116",2009,10280,NA,632,476,482,452,1067,734,NA,NA,NA
"1117",2009,10282,NA,277,222,200,194,526,836,NA,NA,NA
"1118",2009,10301,NA,5956,3907,2530,1531,1906,542,NA,NA,NA
"1119",2009,10302,NA,2956,1736,1064,663,756,69,NA,NA,NA
"1120",2009,10303,NA,4700,2823,1566,1008,823,28,NA,NA,NA
"1121",2009,10304,NA,7463,4397,2324,1433,1734,575,NA,NA,NA
"1122",2009,10305,NA,6319,4254,2920,2045,2352,336,NA,NA,NA
"1123",2009,10306,NA,8263,5421,4071,3111,4284,703,NA,NA,NA
"1124",2009,10307,NA,1747,1078,879,729,1209,301,NA,NA,NA
"1125",2009,10308,NA,3734,2335,2069,1697,2594,342,NA,NA,NA
"1126",2009,10309,NA,3978,2533,2090,1692,2831,547,NA,NA,NA
"1127",2009,10310,NA,3843,2253,1465,1019,1408,216,NA,NA,NA
"1128",2009,10312,NA,7955,5281,4465,3580,5562,964,NA,NA,NA
"1129",2009,10314,NA,12480,8153,6155,4629,6297,944,NA,NA,NA
"1130",2009,10451,NA,11161,6172,2025,654,323,26,NA,NA,NA
"1131",2009,10452,NA,20696,11089,2201,623,249,9.99999974737875e-05,NA,NA,NA
"1132",2009,10453,NA,21713,11542,2172,597,255,9.99999974737875e-05,NA,NA,NA
"1133",2009,10454,NA,8554,3767,824,206,126,9.99999974737875e-05,NA,NA,NA
"1134",2009,10455,NA,9455,4553,964,278,124,9.99999974737875e-05,NA,NA,NA
"1135",2009,10456,NA,22490,11206,2211,611,244,9.99999974737875e-05,NA,NA,NA
"1136",2009,10457,NA,18242,8372,1912,537,248,9.99999974737875e-05,NA,NA,NA
"1137",2009,10458,NA,18318,9120,2457,821,387,9.99999974737875e-05,NA,NA,NA
"1138",2009,10459,NA,10983,5539,1344,398,197,9.99999974737875e-05,NA,NA,NA
"1139",2009,10460,NA,14324,8428,1726,577,269,9.99999974737875e-05,NA,NA,NA
"1140",2009,10461,NA,8046,6374,3619,1970,1709,158,NA,NA,NA
"1141",2009,10462,NA,14863,11834,5784,2370,1346,65,NA,NA,NA
"1142",2009,10463,NA,12034,8661,4586,2632,3088,843,NA,NA,NA
"1143",2009,10464,NA,582,416,361,233,361,97,NA,NA,NA
"1144",2009,10465,NA,6220,5014,3198,2032,2289,241,NA,NA,NA
"1145",2009,10466,NA,13782,9455,3718,1677,1186,62,NA,NA,NA
"1146",2009,10467,NA,19959,13330,4625,1632,1021,42,NA,NA,NA
"1147",2009,10468,NA,19146,10582,2755,946,498,39,NA,NA,NA
"1148",2009,10469,NA,12453,8695,4295,2069,1852,149,NA,NA,NA
"1149",2009,10470,NA,2704,2115,1113,620,531,43,NA,NA,NA
"1150",2009,10471,NA,2512,1937,1592,1214,1617,716,NA,NA,NA
"1151",2009,10472,NA,15111,7737,2317,743,446,9.99999974737875e-05,NA,NA,NA
"1152",2009,10473,NA,12003,8639,3483,1530,973,38,NA,NA,NA
"1153",2009,10474,NA,2650,1256,296,74,43,9.99999974737875e-05,NA,NA,NA
"1154",2009,10475,NA,6694,6938,4254,1942,1120,36,NA,NA,NA
"1155",2009,10501,NA,167,83,66,64,137,93,NA,NA,NA
"1156",2009,10502,NA,774,319,278,262,656,507,NA,NA,NA
"1157",2009,10504,NA,1283,501,377,331,1030,2053,NA,NA,NA
"1158",2009,10505,NA,157,67,79,35,111,90,NA,NA,NA
"1159",2009,10506,NA,704,238,230,175,453,855,NA,NA,NA
"1160",2009,10507,NA,858,496,354,222,355,263,NA,NA,NA
"1161",2009,10509,NA,2870,1833,1213,1036,1841,592,NA,NA,NA
"1162",2009,10510,NA,1236,536,457,374,1034,1248,NA,NA,NA
"1163",2009,10511,NA,334,202,185,116,209,47,NA,NA,NA
"1164",2009,10512,NA,3493,2138,1810,1428,2526,557,NA,NA,NA
"1165",2009,10514,NA,1402,399,320,271,890,2059,NA,NA,NA
"1166",2009,10516,NA,731,436,388,276,522,227,NA,NA,NA
"1167",2009,10518,NA,195,85,65,63,140,151,NA,NA,NA
"1168",2009,10520,NA,1536,993,799,609,1318,783,NA,NA,NA
"1169",2009,10522,NA,1358,852,686,497,977,620,NA,NA,NA
"1170",2009,10523,NA,1425,994,617,395,584,124,NA,NA,NA
"1171",2009,10524,NA,507,346,242,219,459,200,NA,NA,NA
"1172",2009,10526,NA,283,148,115,87,182,166,NA,NA,NA
"1173",2009,10527,NA,110,51,43,51,99,92,NA,NA,NA
"1174",2009,10528,NA,1622,943,802,536,892,848,NA,NA,NA
"1175",2009,10530,NA,1547,1177,1160,922,1466,726,NA,NA,NA
"1176",2009,10532,NA,694,422,355,315,590,172,NA,NA,NA
"1177",2009,10533,NA,928,465,393,359,712,794,NA,NA,NA
"1178",2009,10535,NA,127,96,58,37,61,9.99999974737875e-05,NA,NA,NA
"1179",2009,10536,NA,1405,579,441,395,983,1159,NA,NA,NA
"1180",2009,10537,NA,364,265,190,155,218,9.99999974737875e-05,NA,NA,NA
"1181",2009,10538,NA,2021,856,742,603,1343,2319,NA,NA,NA
"1182",2009,10541,NA,3333,1993,1582,1344,2779,611,NA,NA,NA
"1183",2009,10543,NA,2968,1674,1260,853,1482,1091,NA,NA,NA
"1184",2009,10546,NA,180,78,81,73,154,140,NA,NA,NA
"1185",2009,10547,NA,1000,632,465,400,716,159,NA,NA,NA
"1186",2009,10548,NA,393,238,230,178,328,65,NA,NA,NA
"1187",2009,10549,NA,2633,1444,842,679,1138,1151,NA,NA,NA
"1188",2009,10550,NA,7705,5265,2099,964,642,43,NA,NA,NA
"1189",2009,10552,NA,2950,2530,1829,1074,1382,428,NA,NA,NA
"1190",2009,10553,NA,2026,1509,883,430,442,51,NA,NA,NA
"1191",2009,10560,NA,560,282,235,199,413,354,NA,NA,NA
"1192",2009,10562,NA,4881,3030,1975,1306,2173,864,NA,NA,NA
"1193",2009,10566,NA,4282,2802,1698,1056,1375,186,NA,NA,NA
"1194",2009,10567,NA,2519,1440,1045,1008,2160,947,NA,NA,NA
"1195",2009,10570,NA,1626,812,609,470,1157,1086,NA,NA,NA
"1196",2009,10573,NA,7170,4210,2092,1130,1872,1247,NA,NA,NA
"1197",2009,10576,NA,575,235,182,172,485,681,NA,NA,NA
"1198",2009,10577,NA,529,202,136,102,220,519,NA,NA,NA
"1199",2009,10578,NA,119,74,56,53,97,29,NA,NA,NA
"1200",2009,10579,NA,1111,713,574,544,998,285,NA,NA,NA
"1201",2009,10580,NA,2021,889,660,545,1234,2402,NA,NA,NA
"1202",2009,10583,NA,4685,1958,1727,1379,3475,5321,NA,NA,NA
"1203",2009,10588,NA,352,236,133,134,274,49,NA,NA,NA
"1204",2009,10589,NA,1043,685,721,496,1029,473,NA,NA,NA
"1205",2009,10590,NA,825,371,351,311,684,560,NA,NA,NA
"1206",2009,10591,NA,3852,2535,1553,981,1615,996,NA,NA,NA
"1207",2009,10594,NA,706,400,325,234,521,237,NA,NA,NA
"1208",2009,10595,NA,810,531,442,316,701,314,NA,NA,NA
"1209",2009,10597,NA,133,36,41,9.99999974737875e-05,66,178,NA,NA,NA
"1210",2009,10598,NA,3745,2010,1571,1407,3555,1333,NA,NA,NA
"1211",2009,11001,NA,3765,2437,1925,1541,2658,689,NA,NA,NA
"1212",2009,11003,NA,7802,5796,3288,2085,2150,184,NA,NA,NA
"1213",2009,11004,NA,2033,1381,1107,798,1059,134,NA,NA,NA
"1214",2009,11005,NA,315,255,249,193,256,116,NA,NA,NA
"1215",2009,11010,NA,3616,2443,1909,1493,2183,292,NA,NA,NA
"1216",2009,11020,NA,930,459,285,207,569,486,NA,NA,NA
"1217",2009,11021,NA,2611,1412,1328,932,1746,1341,NA,NA,NA
"1218",2009,11023,NA,1168,548,457,343,705,625,NA,NA,NA
"1219",2009,11024,NA,1075,473,328,221,458,621,NA,NA,NA
"1220",2009,11030,NA,2004,952,783,577,1646,2691,NA,NA,NA
"1221",2009,11040,NA,5785,3569,2897,2213,4353,1207,NA,NA,NA
"1222",2009,11050,NA,4194,2202,1461,1242,2506,2374,NA,NA,NA
"1223",2009,11096,NA,1743,992,430,239,188,9.99999974737875e-05,NA,NA,NA
"1224",2009,11101,NA,5866,3216,1548,747,880,347,NA,NA,NA
"1225",2009,11102,NA,8446,5414,2439,1098,1004,137,NA,NA,NA
"1226",2009,11103,NA,8547,5513,2953,1257,1003,156,NA,NA,NA
"1227",2009,11104,NA,6409,3758,2138,1061,970,134,NA,NA,NA
"1228",2009,11105,NA,7685,5165,2984,1412,1368,210,NA,NA,NA
"1229",2009,11106,NA,9026,5710,3037,1392,1151,133,NA,NA,NA
"1230",2009,11109,NA,239,308,427,270,525,218,NA,NA,NA
"1231",2009,11201,NA,7104,4998,4162,2837,4614,3311,NA,NA,NA
"1232",2009,11203,NA,15565,11222,4701,1965,1314,86,NA,NA,NA
"1233",2009,11204,NA,15789,6828,3331,1718,1684,455,NA,NA,NA
"1234",2009,11205,NA,6855,4087,2142,1037,1180,314,NA,NA,NA
"1235",2009,11206,NA,18216,8781,2800,922,560,76,NA,NA,NA
"1236",2009,11207,NA,20838,10691,3758,1396,663,28,NA,NA,NA
"1237",2009,11208,NA,22450,11173,3513,1142,545,22,NA,NA,NA
"1238",2009,11209,NA,11411,7364,5490,3322,3912,1098,NA,NA,NA
"1239",2009,11210,NA,11563,7827,3685,1794,1966,710,NA,NA,NA
"1240",2009,11211,NA,17878,9721,4559,2135,2391,839,NA,NA,NA
"1241",2009,11212,NA,19367,10365,3233,1070,529,9.99999974737875e-05,NA,NA,NA
"1242",2009,11213,NA,13738,7912,2852,1001,603,92,NA,NA,NA
"1243",2009,11214,NA,17656,8574,4635,2416,2187,334,NA,NA,NA
"1244",2009,11215,NA,9992,8089,5506,3346,5100,2660,NA,NA,NA
"1245",2009,11216,NA,11935,7363,2997,1100,695,91,NA,NA,NA
"1246",2009,11217,NA,5479,4343,2871,1672,2300,1213,NA,NA,NA
"1247",2009,11218,NA,14371,7054,4114,2114,2346,477,NA,NA,NA
"1248",2009,11219,NA,18771,5670,2401,1123,1093,358,NA,NA,NA
"1249",2009,11220,NA,29652,8445,3009,1301,1167,154,NA,NA,NA
"1250",2009,11221,NA,17538,9193,3096,1157,566,36,NA,NA,NA
"1251",2009,11222,NA,8340,6222,3331,1424,1354,200,NA,NA,NA
"1252",2009,11223,NA,14221,6871,3597,1841,1821,708,NA,NA,NA
"1253",2009,11224,NA,9683,5143,2341,1094,819,112,NA,NA,NA
"1254",2009,11225,NA,13098,8966,3625,1309,915,165,NA,NA,NA
"1255",2009,11226,NA,23691,14607,5136,1830,1109,168,NA,NA,NA
"1256",2009,11228,NA,7181,3830,2469,1538,2006,486,NA,NA,NA
"1257",2009,11229,NA,14155,7640,4663,2922,3400,669,NA,NA,NA
"1258",2009,11230,NA,14631,7495,4063,2186,2324,897,NA,NA,NA
"1259",2009,11231,NA,5213,3730,2569,1526,2256,1087,NA,NA,NA
"1260",2009,11232,NA,6187,2846,1077,452,343,55,NA,NA,NA
"1261",2009,11233,NA,13461,8194,3094,1174,627,47,NA,NA,NA
"1262",2009,11234,NA,13876,9923,6462,3972,4673,810,NA,NA,NA
"1263",2009,11235,NA,15487,8311,4850,2790,3042,774,NA,NA,NA
"1264",2009,11236,NA,18186,13460,6386,3070,2309,155,NA,NA,NA
"1265",2009,11237,NA,11894,5304,1561,459,272,21,NA,NA,NA
"1266",2009,11238,NA,9348,7644,4549,2124,2435,787,NA,NA,NA
"1267",2009,11239,NA,2526,2242,1081,336,142,9.99999974737875e-05,NA,NA,NA
"1268",2009,11354,NA,14517,4968,2593,2331,1371,225,NA,NA,NA
"1269",2009,11355,NA,27068,7710,3390,1659,1471,202,NA,NA,NA
"1270",2009,11356,NA,4975,2589,1400,797,776,88,NA,NA,NA
"1271",2009,11357,NA,6121,3722,2975,2122,3034,679,NA,NA,NA
"1272",2009,11358,NA,7159,3639,2349,1579,2068,422,NA,NA,NA
"1273",2009,11360,NA,2849,1823,1568,1213,1794,533,NA,NA,NA
"1274",2009,11361,NA,4860,2820,2049,1337,1779,400,NA,NA,NA
"1275",2009,11362,NA,2689,1602,1272,1057,1424,358,NA,NA,NA
"1276",2009,11363,NA,1045,538,465,400,564,322,NA,NA,NA
"1277",2009,11364,NA,5685,3552,2792,1792,2363,438,NA,NA,NA
"1278",2009,11365,NA,7665,4387,2886,1836,2112,342,NA,NA,NA
"1279",2009,11366,NA,2550,1335,893,595,946,230,NA,NA,NA
"1280",2009,11367,NA,7273,4400,2648,1506,1590,319,NA,NA,NA
"1281",2009,11368,NA,25646,10938,3311,1134,585,32,NA,NA,NA
"1282",2009,11369,NA,8245,4377,1736,738,528,35,NA,NA,NA
"1283",2009,11370,NA,6034,2991,1524,808,722,105,NA,NA,NA
"1284",2009,11372,NA,17095,8583,3946,1984,1677,237,NA,NA,NA
"1285",2009,11373,NA,26981,11078,4350,1840,1350,131,NA,NA,NA
"1286",2009,11374,NA,8108,5201,3675,2044,2048,353,NA,NA,NA
